Date,Product,Menu,Type,Price,Unit,Total
2021-06-05,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-06-05,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-06-05,ホワイト単品,アフタヌーンティー,単品,320,2,640
2021-06-05,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-06-05,ライムティー,ディナーメニュー,ドリンク,495,1,495
2021-06-05,ダルゴナコーヒー,ディナーメニュー,ドリンク,550,1,550
2021-06-05,擂茶,ディナーメニュー,ご飯,1320,3,3960
2021-06-05,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-06-05,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-06-05,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-05,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-05,スープパンミー,ディナーメニュー,麺,1320,2,2640
2021-06-05,揚げワンタン,テイクアウト,ティフィン,756,1,756
2021-06-05,半熟卵,アフタヌーンティー,単品,55,4,220
2021-06-08,カレーラクサ麺,ランチメニュー,麺,990,10,9900
2021-06-08,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-06-08,醤油チキンライス,ランチメニュー,ご飯,990,6,5940
2021-06-08,コーヒー,ランチメニュー,セットドリンク,165,7,1155
2021-06-08,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-06-08,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-08,テータリック,ランチメニュー,セットドリンク,165,11,1815
2021-06-08,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-06-08,擂茶,ランチメニュー,ご飯,1100,6,6600
2021-06-08,スープパンミー,ランチメニュー,麺,1100,6,6600
2021-06-09,カレーラクサ麺,ランチメニュー,麺,990,4,3960
2021-06-09,ナシレマッ,ランチメニュー,ご飯,990,7,6930
2021-06-09,醤油チキンライス,ランチメニュー,ご飯,990,5,4950
2021-06-09,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-06-09,醤油チキンライス,テイクアウト,ご飯,972,3,2916
2021-06-09,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-09,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-06-09,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-06-09,コーヒー,アフタヌーンティー,セットドリンク,165,1,165
2021-06-09,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-06-09,擂茶,テイクアウト,弁当,1080,1,1080
2021-06-09,スープパンミー,ランチメニュー,麺,1100,2,2200
2021-06-10,ナシレマッ,ランチメニュー,ご飯,990,2,1980
2021-06-10,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-06-10,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-06-10,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-06-10,仙草ゼリー,ディナーメニュー,デザート,385,1,385
2021-06-10,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-06-10,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-10,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-06-10,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-06-10,スープパンミー,ランチメニュー,麺,1100,4,4400
2021-06-11,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-06-11,ナシレマッ,ランチメニュー,ご飯,990,9,8910
2021-06-11,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-06-11,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-06-11,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-11,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-11,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,3,660
2021-06-11,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-06-11,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-06-11,テータリック,ランチメニュー,セットドリンク,165,2,330
2021-06-11,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-11,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-06-11,テータリック,テイクアウト,ドリンク単品,378,1,378
2021-06-11,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-06-11,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-11,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-06-11,スープパンミー,ランチメニュー,麺,1100,2,2200
2021-06-11,半熟卵,アフタヌーンティー,単品,55,6,330
2021-06-12,カレーラクサ麺,ディナーメニュー,麺,1210,6,7260
2021-06-12,ナシレマッ,ディナーメニュー,ご飯,1210,8,9680
2021-06-12,醤油チキンライス,ディナーメニュー,ご飯,1210,3,3630
2021-06-12,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,4,3080
2021-06-12,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-12,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-06-12,テータリック,ディナーメニュー,ドリンク,385,3,1155
2021-06-12,コーヒー,ディナーメニュー,ドリンク,385,2,770
2021-06-12,コーラ,ディナーメニュー,ドリンク,330,2,660
2021-06-12,ミロ,ディナーメニュー,ドリンク,385,2,770
2021-06-12,緑茶,ディナーメニュー,ドリンク,330,1,330
2021-06-12,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-06-12,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-06-12,ライムティー,ディナーメニュー,ドリンク,495,3,1485
2021-06-12,擂茶,ディナーメニュー,ご飯,1320,5,6600
2021-06-12,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,7,2800
2021-06-12,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-06-12,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-06-12,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-06-12,スープパンミー,ディナーメニュー,麺,1320,7,9240
2021-06-14,カレーラクサ麺,ランチメニュー,麺,990,4,3960
2021-06-14,ナシレマッ,ランチメニュー,ご飯,990,4,3960
2021-06-14,醤油チキンライス,ランチメニュー,ご飯,990,6,5940
2021-06-14,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-06-14,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-06-14,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-06-14,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-06-14,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-06-14,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,2,1100
2021-06-14,テータリック,ディナーメニュー,ドリンク,385,4,1540
2021-06-14,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-06-14,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-06-14,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-06-14,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-06-14,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-14,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-06-14,スープパンミー,ランチメニュー,麺,1100,3,3300
2021-06-14,半熟卵,アフタヌーンティー,単品,55,1,55
2021-06-15,カレーラクサ麺,ランチメニュー,麺,990,5,4950
2021-06-15,ナシレマッ,ランチメニュー,ご飯,990,7,6930
2021-06-15,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-06-15,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-06-15,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-06-15,コーヒー,ディナーメニュー,ドリンク,385,1,385
2021-06-15,緑茶,ディナーメニュー,ドリンク,330,2,660
2021-06-15,オールフリー瓶,ディナーメニュー,ドリンク,440,1,440
2021-06-15,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-06-15,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-06-15,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-15,テータリック,ランチメニュー,セットドリンク,165,6,990
2021-06-15,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-06-15,替玉,ディナーメニュー,麺,220,1,220
2021-06-15,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-06-15,擂茶,テイクアウト,弁当,1080,1,1080
2021-06-15,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-06-15,スープパンミー,ランチメニュー,麺,1100,3,3300
2021-06-15,スープパンミー,テイクアウト,弁当,1080,1,1080
2021-06-15,黒ゴマのお汁粉芝麻糊,テイクアウト,デザート,400,1,400
2021-06-15,ピーナッツのお汁粉花生糊,テイクアウト,デザート,400,1,400
2021-06-16,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-06-16,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-06-16,オレンジジュース,ランチメニュー,セットドリンク,165,1,165
2021-06-16,ナシレマッ,ディナーメニュー,ご飯,1210,2,2420
2021-06-16,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-06-16,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-16,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-16,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,2,1100
2021-06-16,テータリック,ディナーメニュー,ドリンク,385,5,1925
2021-06-16,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-16,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-06-16,緑茶,ランチメニュー,セットドリンク,165,1,165
2021-06-16,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-06-16,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-06-16,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-16,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-16,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-16,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-06-16,スープパンミー,ランチメニュー,麺,1100,6,6600
2021-06-16,半熟卵,アフタヌーンティー,単品,55,1,55
2021-06-17,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-06-17,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-06-17,醤油チキンライス,ランチメニュー,ご飯,990,5,4950
2021-06-17,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-06-17,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-06-17,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-17,テータリック,ディナーメニュー,ドリンク,385,2,770
2021-06-17,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-06-17,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-06-17,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-17,テータリック,ランチメニュー,セットドリンク,165,2,330
2021-06-17,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-17,全粒粉単品,アフタヌーンティー,単品,385,1,385
2021-06-17,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-06-17,擂茶,ランチメニュー,ご飯,1100,4,4400
2021-06-17,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-06-17,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-06-17,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-17,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-06-17,スープパンミー,ランチメニュー,麺,1100,2,2200
2021-06-18,カレーラクサ麺,ランチメニュー,麺,990,6,5940
2021-06-18,ナシレマッ,ランチメニュー,ご飯,990,9,8910
2021-06-18,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-06-18,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-06-18,オレンジジュース,ランチメニュー,セットドリンク,165,1,165
2021-06-18,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-06-18,テータリック,ランチメニュー,セットドリンク,165,5,825
2021-06-18,ミロ,ランチメニュー,セットドリンク,165,3,495
2021-06-18,擂茶,テイクアウト,弁当,1080,1,1080
2021-06-18,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-06-18,スープパンミー,ランチメニュー,麺,1100,4,4400
2021-06-18,スープパンミー,テイクアウト,弁当,1080,1,1080
2021-06-19,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-06-19,ナシレマッ,ディナーメニュー,ご飯,1210,4,4840
2021-06-19,醤油チキンライス,ディナーメニュー,ご飯,1210,2,2420
2021-06-19,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-19,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-19,テータリック,ディナーメニュー,ドリンク,385,3,1155
2021-06-19,コーヒー,ディナーメニュー,ドリンク,385,2,770
2021-06-19,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-06-19,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-06-19,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-06-19,半熟卵,アフタヌーンティー,単品,55,2,110
2021-06-22,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-06-22,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-06-22,醤油チキンライス,ランチメニュー,ご飯,990,4,3960
2021-06-22,コーヒー,ディナーメニュー,ドリンク,385,1,385
2021-06-22,醤油チキンライス,テイクアウト,ご飯,972,2,1944
2021-06-22,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-06-22,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-06-22,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-06-22,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-06-22,擂茶,ランチメニュー,ご飯,1100,4,4400
2021-06-22,擂茶,テイクアウト,弁当,1080,1,1080
2021-06-22,スープパンミー,ランチメニュー,麺,1100,4,4400
2021-06-23,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-06-23,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-06-23,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-06-23,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-06-23,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-06-23,マレーシア・マリング,ディナーメニュー,アルコール,605,3,1815
2021-06-23,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-06-23,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,7,6930
2021-06-23,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-06-23,ホワイト単品,アフタヌーンティー,単品,320,3,960
2021-06-23,スープパンミー,ランチメニュー,麺,1100,1,1100
2021-06-23,半熟卵,アフタヌーンティー,単品,55,3,165
2021-06-24,カレーラクサ麺,ランチメニュー,麺,990,5,4950
2021-06-24,ナシレマッ,ランチメニュー,ご飯,990,4,3960
2021-06-24,醤油チキンライス,ランチメニュー,ご飯,990,8,7920
2021-06-24,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-06-24,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-06-24,ナシレマッ,ディナーメニュー,ご飯,1210,2,2420
2021-06-24,茹で野菜自家製ソース,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-06-24,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-06-24,コーラ,ディナーメニュー,ドリンク,330,1,330
